2017-08-15 15:21:51,292 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/save-schedule-job],methods=[POST]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.saveScheduleJob(com.icinfo.platform.quartz.dto.ScheduleJobDto)
2017-08-15 15:21:51,292 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/list-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.listScheduleJob(org.springframework.ui.ModelMap) throws java.lang.Exception
2017-08-15 15:21:51,292 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/pause-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.pauseScheduleJob(java.lang.Long)
2017-08-15 15:21:51,292 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/schedulejob/input-schedule-job],methods=[GET]}" onto public java.lang.String com.icinfo.platform.quartz.controller.ScheduleJobController.inputScheduleJob(com.icinfo.platform.quartz.dto.ScheduleJobDto,org.springframework.ui.ModelMap) throws java.lang.Exception
2017-08-15 15:21:51,293 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/captcha/generatecode],methods=[GET]}" onto public org.springframework.http.ResponseEntity<byte[]> com.icinfo.platform.system.controller.client.CaptchaController.generateCode(javax.servlet.http.HttpSession) throws java.lang.Exception
2017-08-15 15:21:51,293 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/captcha/checkcode],methods=[GET]}" onto public boolean com.icinfo.platform.system.controller.client.CaptchaController.checkcode(java.lang.String,javax.servlet.http.HttpSession)
2017-08-15 15:21:51,294 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/],methods=[GET]}" onto public java.lang.String com.icinfo.platform.system.controller.client.IndexController.index() throws java.lang.Exception
2017-08-15 15:21:51,294 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/home],methods=[GET]}" onto public java.lang.String com.icinfo.platform.system.controller.client.IndexController.home() throws java.lang.Exception
2017-08-15 15:21:51,294 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/testsend],methods=[GET]}" onto public com.icinfo.platform.common.bean.AjaxResult com.icinfo.platform.system.controller.client.IndexController.testSend() throws java.lang.Exception
2017-08-15 15:21:51,295 [qtp306285887-21] INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/client/login],methods=[POST]}" onto public com.icinfo.platform.common.bean.AjaxResponse<java.lang.Boolean> com.icinfo.platform.system.controller.client.LoginController.login(com.icinfo.platform.system.model.User,org.springframework.ui.Model) throws java.lang.Exception
